,Source,Destination,Class
25415,1410,1415,1
25416,1247,1415,1
25417,1254,1415,1
25418,1255,1415,1
25419,1411,1415,1
25420,1412,1415,1
25421,1413,1415,1
25422,1257,1415,1
25423,1414,1415,1
25424,1258,1415,1
25425,1259,1415,1
25426,1416,1415,1
25427,1417,1415,1
25428,1418,1415,1
25429,1260,1415,1
25430,1419,1415,1
25431,1420,1415,1
25432,1421,1415,1
25433,1263,1415,1
25434,1265,1415,1
25435,1422,1415,1
25436,1268,1415,1
25437,1423,1415,1
25438,1269,1415,1
25439,1275,1415,1
25440,1276,1415,1
25441,1277,1415,1
25442,1278,1415,1
25443,1279,1415,1
25444,1280,1415,1
25445,1281,1415,1
25446,1282,1415,1
25447,1283,1415,1
25448,1284,1415,1
25449,1685,1686,1
25450,1687,1686,1
25451,1688,1686,1
25452,1689,1686,1
25453,1690,1686,1
25454,1691,1686,1
25455,1175,1686,1
25456,1692,1686,1
25457,1693,1686,1
25458,588,1686,1
25459,1694,1686,1
25460,1204,1686,1
25461,1695,1686,1
25462,1696,1686,1
25463,1697,1686,1
25464,1336,1686,1
25465,588,1141,1
25466,1698,1141,1
25467,588,957,1
25468,590,957,1
25469,1633,1632,1
25470,1634,1632,1
25471,1635,1632,1
25472,1636,1632,1
25473,1637,1632,1
25474,1638,1632,1
25475,1639,1632,1
25476,1640,1632,1
25477,1641,1632,1
25478,1642,1632,1
25479,1643,1632,1
25480,1644,1632,1
25481,1645,1632,1
25482,1646,1632,1
25483,1647,1632,1
25484,1648,1632,1
25485,1649,1632,1
25486,1650,1632,1
25487,1651,1632,1
25488,1652,1632,1
25489,1653,1632,1
25490,1654,1632,1
25491,1655,1632,1
25492,1656,1632,1
25493,1657,1632,1
25494,1658,1632,1
25495,1659,1632,1
25496,1660,1632,1
25497,1661,1632,1
25498,1662,1632,1
25499,1663,1632,1
25500,1664,1632,1
25501,1665,1632,1
25502,1666,1632,1
25503,1667,1632,1
25504,1668,1632,1
25505,1669,1632,1
25506,1670,1632,1
25507,1671,1632,1
25508,1672,1632,1
25509,1673,1632,1
25510,1674,1632,1
25511,1675,1632,1
25512,1676,1632,1
25513,1677,1632,1
25514,1678,1632,1
25515,1679,1632,1
25516,83,1632,1
25517,4,1632,1
25518,1681,1632,1
25519,1682,1632,1
25520,1683,1632,1
25521,1699,1632,1
25522,1700,1632,1
25523,588,828,1
25524,588,811,1
25525,588,1068,1
25526,1160,1701,1
25527,1459,1701,1
25528,1702,1701,1
25529,1249,1701,1
25530,1251,1701,1
25531,1703,1701,1
25532,1704,1701,1
25533,1705,1701,1
25534,1706,1701,1
25535,1707,1701,1
25536,1708,1701,1
25537,1709,1701,1
25538,1710,1701,1
25539,1711,1701,1
25540,1712,1701,1
25541,1713,1701,1
25542,1714,1701,1
25543,1715,1701,1
25544,1716,1701,1
25545,1717,1701,1
25546,1463,1701,1
25547,1704,1703,1
25548,1705,1703,1
25549,1710,1703,1
25550,1711,1703,1
25551,1712,1703,1
25552,1713,1703,1
25553,1714,1703,1
25554,1715,1703,1
25555,1716,1703,1
25556,1717,1703,1
25557,1463,1703,1
25558,1710,1705,1
25559,1711,1705,1
25560,1712,1705,1
25561,1713,1705,1
25562,1714,1705,1
25563,1715,1705,1
25564,1716,1705,1
25565,1717,1705,1
25566,1463,1705,1
25567,1153,1249,1
25568,1425,1249,1
25569,1433,1249,1
25570,1152,1249,1
25571,1452,1249,1
25572,1154,1249,1
25573,580,1249,1
25574,1395,1249,1
25575,1156,1249,1
25576,1157,1249,1
25577,1396,1249,1
25578,470,1249,1
25579,1397,1249,1
25580,1159,1249,1
25581,1718,1249,1
25582,1160,1249,1
25583,1455,1249,1
25584,1719,1249,1
25585,1161,1249,1
25586,1398,1249,1
25587,1399,1249,1
25588,1162,1249,1
25589,1163,1249,1
25590,1165,1249,1
25591,1720,1249,1
25592,1558,1249,1
25593,1167,1249,1
25594,1168,1249,1
25595,1171,1249,1
25596,1172,1249,1
25597,1173,1249,1
25598,1174,1249,1
25599,1175,1249,1
25600,1176,1249,1
25601,1177,1249,1
25602,1178,1249,1
25603,1179,1249,1
25604,1400,1249,1
25605,1180,1249,1
25606,1181,1249,1
25607,1401,1249,1
25608,1183,1249,1
25609,1184,1249,1
25610,1458,1249,1
25611,1402,1249,1
25612,1185,1249,1
25613,1186,1249,1
25614,1721,1249,1
25615,1722,1249,1
25616,1403,1249,1
25617,1187,1249,1
25618,1188,1249,1
25619,1189,1249,1
25620,1190,1249,1
25621,1404,1249,1
25622,1405,1249,1
25623,1191,1249,1
25624,1459,1249,1
25625,1192,1249,1
25626,587,1249,1
25627,1195,1249,1
25628,1196,1249,1
25629,1197,1249,1
25630,1198,1249,1
25631,1199,1249,1
25632,1406,1249,1
25633,1202,1249,1
25634,1203,1249,1
25635,1204,1249,1
25636,1205,1249,1
25637,1206,1249,1
25638,1460,1249,1
25639,1210,1249,1
25640,1407,1249,1
25641,485,1249,1
25642,1408,1249,1
25643,1214,1249,1
25644,1215,1249,1
25645,1216,1249,1
25646,1217,1249,1
25647,1439,1249,1
25648,1221,1249,1
25649,1441,1249,1
25650,1701,1249,1
25651,1223,1249,1
25652,1224,1249,1
25653,1409,1249,1
25654,1410,1249,1
25655,1247,1249,1
25656,1702,1249,1
25657,1723,1249,1
25658,1248,1249,1
25659,1724,1249,1
25660,1250,1249,1
25661,1251,1249,1
25662,1725,1249,1
25663,1444,1249,1
25664,1703,1249,1
25665,1704,1249,1
25666,1705,1249,1
25667,1254,1249,1
25668,1255,1249,1
25669,1256,1249,1
25670,1446,1249,1
25671,1447,1249,1
25672,1411,1249,1
25673,1412,1249,1
25674,1413,1249,1
25675,1257,1249,1
25676,1414,1249,1
25677,1415,1249,1
25678,1258,1249,1
25679,1259,1249,1
25680,1416,1249,1
25681,1417,1249,1
25682,1418,1249,1
25683,1260,1249,1
25684,1419,1249,1
25685,1420,1249,1
25686,1421,1249,1
25687,1726,1249,1
25688,1727,1249,1
25689,1263,1249,1
25690,1707,1249,1
25691,1698,1249,1
25692,1728,1249,1
25693,1265,1249,1
25694,1710,1249,1
25695,1711,1249,1
25696,1712,1249,1
25697,1713,1249,1
25698,1714,1249,1
25699,1715,1249,1
25700,1716,1249,1
25701,1717,1249,1
25702,1463,1249,1
25703,1422,1249,1
25704,1268,1249,1
25705,1423,1249,1
25706,1269,1249,1
25707,1275,1249,1
25708,1276,1249,1
25709,1277,1249,1
25710,1278,1249,1
25711,1279,1249,1
25712,1280,1249,1
25713,1281,1249,1
25714,1282,1249,1
25715,1283,1249,1
25716,1284,1249,1
25717,1285,1707,1
25718,1729,1707,1
25719,1730,1707,1
25720,1731,1707,1
25721,1287,1707,1
25722,1732,1707,1
25723,1733,1707,1
25724,1734,1707,1
25725,1735,1707,1
25726,1736,1707,1
25727,1737,1707,1
25728,1738,1707,1
25729,1739,1707,1
25730,1740,1707,1
25731,1741,1707,1
25732,1742,1707,1
25733,1743,1707,1
25734,1744,1707,1
25735,1745,1707,1
25736,1746,1707,1
25737,1747,1707,1
25738,1288,1707,1
25739,1297,1707,1
25740,1748,1707,1
25741,1749,1707,1
25742,1750,1707,1
25743,1751,1707,1
25744,1752,1707,1
25745,1298,1707,1
25746,1753,1707,1
25747,1754,1707,1
25748,1755,1707,1
25749,1462,1707,1
25750,1756,1707,1
25751,1757,1707,1
25752,1758,1707,1
25753,1708,1707,1
25754,1759,1707,1
25755,1760,1707,1
25756,1761,1707,1
25757,1762,1707,1
25758,1763,1707,1
25759,1764,1707,1
25760,1765,1707,1
25761,1766,1707,1
25762,1264,1707,1
25763,1767,1707,1
25764,1768,1707,1
25765,1769,1707,1
25766,1770,1707,1
25767,1771,1707,1
25768,1772,1707,1
25769,1314,1707,1
25770,1773,1707,1
25771,1710,1707,1
25772,1711,1707,1
25773,1712,1707,1
25774,1713,1707,1
25775,1714,1707,1
25776,1715,1707,1
25777,1716,1707,1
25778,1717,1707,1
25779,1463,1707,1
25780,1710,1724,1
25781,1711,1724,1
25782,1712,1724,1
25783,1713,1724,1
25784,1714,1724,1
25785,1715,1724,1
25786,1716,1724,1
25787,1717,1724,1
25788,1463,1724,1
25789,1774,1775,1
25790,572,1776,1
25791,572,1777,1
25792,1152,1778,1
25793,1464,1778,1
25794,1549,1778,1
25795,1452,1778,1
25796,1550,1778,1
25797,1551,1778,1
25798,1395,1778,1
25799,1157,1778,1
25800,470,1778,1
25801,1397,1778,1
25802,1159,1778,1
25803,1718,1778,1
25804,1161,1778,1
25805,1398,1778,1
25806,1470,1778,1
25807,1471,1778,1
25808,1399,1778,1
25809,1162,1778,1
25810,1165,1778,1
25811,1171,1778,1
25812,1173,1778,1
25813,1174,1778,1
25814,1178,1778,1
25815,1400,1778,1
25816,1181,1778,1
25817,1184,1778,1
25818,1458,1778,1
25819,1402,1778,1
25820,1721,1778,1
25821,1403,1778,1
25822,1190,1778,1
25823,1404,1778,1
25824,1405,1778,1
25825,587,1778,1
25826,1472,1778,1
25827,1406,1778,1
25828,1203,1778,1
25829,1210,1778,1
25830,1407,1778,1
25831,1408,1778,1
25832,1213,1778,1
25833,1215,1778,1
25834,1217,1778,1
25835,1439,1778,1
25836,469,1778,1
25837,1221,1778,1
25838,1779,1778,1
25839,1780,1778,1
25840,1441,1778,1
25841,1781,1778,1
25842,1723,1778,1
25843,1517,1778,1
25844,1444,1778,1
25845,1518,1778,1
25846,1519,1778,1
25847,1256,1778,1
25848,1446,1778,1
25849,1529,1778,1
25850,1447,1778,1
25851,1449,1778,1
25852,1782,1778,1
25853,1167,1783,1
25854,1179,1783,1
25855,1186,1783,1
25856,1774,1784,1
25857,1153,1270,1
25858,1152,1270,1
25859,1156,1270,1
25860,1158,1270,1
25861,481,1270,1
25862,1163,1270,1
25863,1167,1270,1
25864,1169,1270,1
25865,1170,1270,1
25866,1182,1270,1
25867,1184,1270,1
25868,1187,1270,1
25869,1190,1270,1
25870,1191,1270,1
25871,1193,1270,1
25872,587,1270,1
25873,1194,1270,1
25874,1200,1270,1
25875,1201,1270,1
25876,1205,1270,1
25877,1206,1270,1
25878,1207,1270,1
25879,1208,1270,1
25880,1209,1270,1
25881,1210,1270,1
25882,1211,1270,1
25883,1212,1270,1
25884,1213,1270,1
25885,1217,1270,1
25886,1219,1270,1
25887,1223,1270,1
25888,1224,1270,1
25889,1225,1270,1
25890,1226,1270,1
25891,1227,1270,1
25892,1228,1270,1
25893,1229,1270,1
25894,1230,1270,1
25895,1231,1270,1
25896,1232,1270,1
25897,1233,1270,1
25898,1234,1270,1
25899,1235,1270,1
25900,1236,1270,1
25901,1237,1270,1
25902,1238,1270,1
25903,1239,1270,1
25904,1240,1270,1
25905,1241,1270,1
25906,1242,1270,1
25907,1243,1270,1
25908,1244,1270,1
25909,1245,1270,1
25910,1246,1270,1
25911,1247,1270,1
25912,1255,1270,1
25913,1413,1270,1
25914,1257,1270,1
25915,1414,1270,1
25916,1258,1270,1
25917,1259,1270,1
25918,1416,1270,1
25919,1417,1270,1
25920,1418,1270,1
25921,1260,1270,1
25922,1419,1270,1
25923,1420,1270,1
25924,1261,1270,1
25925,1262,1270,1
25926,1785,1270,1
25927,1786,1270,1
25928,1422,1270,1
25929,1266,1270,1
25930,1267,1270,1
25931,1268,1270,1
25932,1423,1270,1
25933,1269,1270,1
25934,1271,1270,1
25935,1272,1270,1
25936,1273,1270,1
25937,1274,1270,1
25938,1787,1270,1
25939,1788,1270,1
25940,1581,1580,1
25941,1582,1580,1
25942,1583,1580,1
25943,567,1580,1
25944,1584,1580,1
25945,1585,1580,1
25946,1586,1580,1
25947,1587,1580,1
25948,1588,1580,1
25949,1589,1580,1
25950,1590,1580,1
25951,1591,1580,1
25952,1592,1580,1
25953,1593,1580,1
25954,1594,1580,1
25955,1595,1580,1
25956,1596,1580,1
25957,1597,1580,1
25958,1598,1580,1
25959,1599,1580,1
25960,1600,1580,1
25961,1601,1580,1
25962,1602,1580,1
25963,1438,1580,1
25964,1603,1580,1
25965,1604,1580,1
25966,1605,1580,1
25967,1606,1580,1
25968,1607,1580,1
25969,1443,1580,1
25970,1608,1580,1
25971,1609,1580,1
25972,1610,1580,1
25973,1611,1580,1
25974,1612,1580,1
25975,1613,1580,1
25976,1614,1580,1
25977,1615,1580,1
25978,1616,1580,1
25979,567,1789,1
25980,1589,1789,1
25981,1592,1789,1
25982,1790,1789,1
25983,1596,1789,1
25984,1603,1789,1
25985,1604,1789,1
25986,1608,1789,1
25987,1609,1789,1
25988,1610,1789,1
25989,1611,1789,1
25990,1612,1789,1
25991,1613,1789,1
25992,1614,1789,1
25993,1615,1789,1
25994,1616,1789,1
25995,1700,1789,1
25996,1479,1567,1
25997,588,671,1
25998,575,579,1
25999,574,579,1
26000,576,579,1
26001,577,579,1
26002,578,579,1
26003,580,579,1
26004,581,579,1
26005,582,579,1
26006,583,579,1
26007,584,579,1
26008,585,579,1
26009,586,579,1
26010,587,579,1
26011,588,579,1
26012,589,579,1
26013,590,579,1
26014,591,579,1
26015,592,579,1
26016,593,579,1
26017,594,579,1
26018,595,579,1
26019,596,579,1
26020,597,579,1
26021,598,579,1
26022,599,579,1
26023,600,579,1
26024,601,579,1
26025,602,579,1
26026,603,579,1
26027,604,579,1
26028,605,579,1
26029,606,579,1
26030,607,579,1
26031,608,579,1
26032,609,579,1
26033,610,579,1
26034,611,579,1
26035,612,579,1
26036,613,579,1
26037,614,579,1
26038,615,579,1
26039,616,579,1
26040,617,579,1
26041,618,579,1
26042,619,579,1
26043,620,579,1
26044,621,579,1
26045,622,579,1
26046,623,579,1
26047,624,579,1
26048,625,579,1
26049,626,579,1
26050,627,579,1
26051,628,579,1
26052,629,579,1
26053,630,579,1
26054,631,579,1
26055,632,579,1
26056,633,579,1
26057,634,579,1
26058,635,579,1
26059,636,579,1
26060,637,579,1
26061,638,579,1
26062,639,579,1
26063,640,579,1
26064,641,579,1
26065,642,579,1
26066,643,579,1
26067,644,579,1
26068,645,579,1
26069,646,579,1
26070,647,579,1
26071,648,579,1
26072,649,579,1
26073,650,579,1
26074,651,579,1
26075,652,579,1
26076,653,579,1
26077,654,579,1
26078,655,579,1
26079,656,579,1
26080,87,579,1
26081,657,579,1
26082,658,579,1
26083,659,579,1
26084,660,579,1
26085,661,579,1
26086,662,579,1
26087,663,579,1
26088,664,579,1
26089,665,579,1
26090,666,579,1
26091,667,579,1
26092,668,579,1
26093,669,579,1
26094,670,579,1
26095,671,579,1
26096,672,579,1
26097,673,579,1
26098,674,579,1
26099,675,579,1
26100,676,579,1
26101,677,579,1
26102,678,579,1
26103,679,579,1
26104,680,579,1
26105,681,579,1
26106,682,579,1
26107,683,579,1
26108,684,579,1
26109,685,579,1
26110,686,579,1
26111,687,579,1
26112,688,579,1
26113,689,579,1
26114,690,579,1
26115,691,579,1
26116,692,579,1
26117,693,579,1
26118,694,579,1
26119,695,579,1
26120,696,579,1
26121,697,579,1
26122,698,579,1
26123,699,579,1
26124,700,579,1
26125,701,579,1
26126,702,579,1
26127,703,579,1
26128,704,579,1
26129,705,579,1
26130,706,579,1
26131,707,579,1
26132,708,579,1
26133,709,579,1
26134,710,579,1
26135,711,579,1
26136,712,579,1
26137,713,579,1
26138,714,579,1
26139,715,579,1
26140,716,579,1
26141,717,579,1
26142,718,579,1
26143,719,579,1
26144,720,579,1
26145,721,579,1
26146,722,579,1
26147,723,579,1
26148,724,579,1
26149,725,579,1
26150,726,579,1
26151,727,579,1
26152,728,579,1
26153,729,579,1
26154,730,579,1
26155,731,579,1
26156,732,579,1
26157,733,579,1
26158,734,579,1
26159,735,579,1
26160,736,579,1
26161,737,579,1
26162,738,579,1
26163,739,579,1
26164,740,579,1
26165,741,579,1
26166,742,579,1
26167,743,579,1
26168,744,579,1
26169,745,579,1
26170,746,579,1
26171,747,579,1
26172,748,579,1
26173,749,579,1
26174,750,579,1
26175,751,579,1
26176,752,579,1
26177,753,579,1
26178,754,579,1
26179,755,579,1
26180,756,579,1
26181,757,579,1
26182,758,579,1
26183,759,579,1
26184,760,579,1
26185,761,579,1
26186,762,579,1
26187,763,579,1
26188,764,579,1
26189,765,579,1
26190,766,579,1
26191,767,579,1
26192,768,579,1
26193,769,579,1
26194,770,579,1
26195,771,579,1
26196,772,579,1
26197,773,579,1
26198,774,579,1
26199,775,579,1
26200,776,579,1
26201,777,579,1
26202,778,579,1
26203,779,579,1
26204,780,579,1
26205,781,579,1
26206,782,579,1
26207,783,579,1
26208,784,579,1
26209,785,579,1
26210,786,579,1
26211,787,579,1
26212,788,579,1
26213,789,579,1
26214,790,579,1
26215,791,579,1
26216,792,579,1
26217,793,579,1
26218,794,579,1
26219,795,579,1
26220,796,579,1
26221,797,579,1
26222,798,579,1
26223,799,579,1
26224,800,579,1
26225,801,579,1
26226,802,579,1
26227,803,579,1
26228,804,579,1
26229,805,579,1
26230,806,579,1
26231,807,579,1
26232,808,579,1
26233,809,579,1
26234,810,579,1
26235,811,579,1
26236,812,579,1
26237,813,579,1
26238,814,579,1
26239,815,579,1
26240,816,579,1
26241,817,579,1
26242,818,579,1
26243,819,579,1
26244,820,579,1
26245,821,579,1
26246,822,579,1
26247,823,579,1
26248,824,579,1
26249,825,579,1
26250,826,579,1
26251,827,579,1
26252,828,579,1
26253,829,579,1
26254,830,579,1
26255,831,579,1
26256,832,579,1
26257,833,579,1
26258,834,579,1
26259,835,579,1
26260,836,579,1
26261,837,579,1
26262,838,579,1
26263,839,579,1
26264,840,579,1
26265,841,579,1
26266,842,579,1
26267,843,579,1
26268,844,579,1
26269,845,579,1
26270,846,579,1
26271,847,579,1
26272,848,579,1
26273,849,579,1
26274,850,579,1
26275,851,579,1
26276,852,579,1
26277,853,579,1
26278,854,579,1
26279,855,579,1
26280,856,579,1
26281,857,579,1
26282,858,579,1
26283,859,579,1
26284,860,579,1
26285,861,579,1
26286,862,579,1
26287,863,579,1
26288,864,579,1
26289,865,579,1
26290,866,579,1
26291,867,579,1
26292,868,579,1
26293,869,579,1
26294,870,579,1
26295,871,579,1
26296,872,579,1
26297,873,579,1
26298,874,579,1
26299,875,579,1
26300,876,579,1
26301,877,579,1
26302,878,579,1
26303,879,579,1
26304,880,579,1
26305,881,579,1
26306,882,579,1
26307,883,579,1
26308,884,579,1
26309,885,579,1
26310,886,579,1
26311,887,579,1
26312,888,579,1
26313,889,579,1
26314,890,579,1
26315,891,579,1
26316,892,579,1
26317,893,579,1
26318,894,579,1
26319,895,579,1
26320,896,579,1
26321,897,579,1
26322,898,579,1
26323,899,579,1
26324,900,579,1
26325,901,579,1
26326,902,579,1
26327,903,579,1
26328,904,579,1
26329,905,579,1
26330,906,579,1
26331,907,579,1
26332,908,579,1
26333,909,579,1
26334,910,579,1
26335,911,579,1
26336,912,579,1
26337,913,579,1
26338,914,579,1
26339,915,579,1
26340,916,579,1
26341,917,579,1
26342,918,579,1
26343,919,579,1
26344,920,579,1
26345,921,579,1
26346,922,579,1
26347,923,579,1
26348,924,579,1
26349,925,579,1
26350,926,579,1
26351,927,579,1
26352,928,579,1
26353,929,579,1
26354,930,579,1
26355,931,579,1
26356,932,579,1
26357,933,579,1
26358,934,579,1
26359,935,579,1
26360,936,579,1
26361,937,579,1
26362,938,579,1
26363,939,579,1
26364,940,579,1
26365,941,579,1
26366,942,579,1
26367,943,579,1
26368,944,579,1
26369,945,579,1
26370,946,579,1
26371,947,579,1
26372,948,579,1
26373,949,579,1
26374,950,579,1
26375,951,579,1
26376,952,579,1
26377,953,579,1
26378,954,579,1
26379,955,579,1
26380,956,579,1
26381,957,579,1
26382,958,579,1
26383,959,579,1
26384,960,579,1
26385,961,579,1
26386,962,579,1
26387,963,579,1
26388,964,579,1
26389,965,579,1
26390,966,579,1
26391,967,579,1
26392,968,579,1
26393,969,579,1
26394,970,579,1
26395,971,579,1
26396,972,579,1
26397,973,579,1
26398,974,579,1
26399,975,579,1
26400,976,579,1
26401,977,579,1
26402,978,579,1
26403,979,579,1
26404,980,579,1
26405,981,579,1
26406,982,579,1
26407,983,579,1
26408,984,579,1
26409,985,579,1
26410,986,579,1
26411,987,579,1
26412,988,579,1
26413,989,579,1
26414,990,579,1
26415,991,579,1
26416,992,579,1
26417,993,579,1
26418,994,579,1
26419,995,579,1
26420,996,579,1
26421,997,579,1
26422,998,579,1
26423,999,579,1
26424,1000,579,1
26425,1001,579,1
26426,1002,579,1
26427,1003,579,1
26428,1004,579,1
26429,1005,579,1
26430,1006,579,1
26431,1007,579,1
26432,1008,579,1
26433,1009,579,1
26434,1010,579,1
26435,1011,579,1
26436,1012,579,1
26437,1013,579,1
26438,1014,579,1
26439,1015,579,1
26440,1016,579,1
26441,1017,579,1
26442,1018,579,1
26443,1019,579,1
26444,1020,579,1
26445,1021,579,1
26446,1022,579,1
26447,1023,579,1
26448,1024,579,1
26449,1025,579,1
26450,1026,579,1
26451,1027,579,1
26452,1028,579,1
26453,1029,579,1
26454,1030,579,1
26455,1031,579,1
26456,1032,579,1
26457,1033,579,1
26458,1034,579,1
26459,1035,579,1
26460,1036,579,1
26461,1037,579,1
26462,1038,579,1
26463,1039,579,1
26464,1040,579,1
26465,1041,579,1
26466,1042,579,1
26467,1043,579,1
26468,1044,579,1
26469,1045,579,1
26470,1046,579,1
26471,1047,579,1
26472,1048,579,1
26473,1049,579,1
26474,1050,579,1
26475,1051,579,1
26476,1052,579,1
26477,1053,579,1
26478,1054,579,1
26479,1055,579,1
26480,1056,579,1
26481,1057,579,1
26482,1058,579,1
26483,1059,579,1
26484,1060,579,1
26485,1061,579,1
26486,1062,579,1
26487,1063,579,1
26488,1064,579,1
26489,1065,579,1
26490,1066,579,1
26491,1067,579,1
26492,1068,579,1
26493,1069,579,1
26494,1070,579,1
26495,1071,579,1
26496,1072,579,1
26497,1073,579,1
26498,1074,579,1
26499,1075,579,1
26500,1076,579,1
26501,1077,579,1
26502,1078,579,1
26503,1079,579,1
26504,1080,579,1
26505,1081,579,1
26506,1082,579,1
26507,1083,579,1
26508,1084,579,1
26509,1085,579,1
26510,1086,579,1
26511,1087,579,1
26512,1088,579,1
26513,1089,579,1
26514,1090,579,1
26515,1091,579,1
26516,1092,579,1
26517,1093,579,1
26518,1094,579,1
26519,1095,579,1
26520,1096,579,1
26521,1097,579,1
26522,1098,579,1
26523,1099,579,1
26524,1100,579,1
26525,1101,579,1
26526,1102,579,1
26527,1103,579,1
26528,1104,579,1
26529,1105,579,1
26530,1106,579,1
26531,1107,579,1
26532,1108,579,1
26533,1109,579,1
26534,1110,579,1
26535,1111,579,1
26536,1112,579,1
26537,1113,579,1
26538,1114,579,1
26539,1115,579,1
26540,1116,579,1
26541,1117,579,1
26542,1118,579,1
26543,1119,579,1
26544,1120,579,1
26545,1121,579,1
26546,1122,579,1
26547,1123,579,1
26548,1124,579,1
26549,1125,579,1
26550,1126,579,1
26551,1127,579,1
26552,1128,579,1
26553,1129,579,1
26554,1130,579,1
26555,1131,579,1
26556,1132,579,1
26557,1133,579,1
26558,1134,579,1
26559,1135,579,1
26560,1136,579,1
26561,1137,579,1
26562,1138,579,1
26563,1139,579,1
26564,1140,579,1
26565,1141,579,1
26566,1142,579,1
26567,1143,579,1
26568,1144,579,1
26569,1435,1791,1
26570,1470,1791,1
26571,1477,1791,1
26572,82,1791,1
26573,87,1791,1
26574,14,1792,1
26575,1700,1792,1
26576,1633,1649,1
26577,1632,1649,1
26578,1793,1649,1
26579,1791,1649,1
26580,1794,1649,1
26581,1795,1649,1
26582,1634,1649,1
26583,1552,1649,1
26584,1796,1649,1
26585,1797,1649,1
26586,1397,1649,1
26587,1159,1649,1
26588,1798,1649,1
26589,1799,1649,1
26590,1161,1649,1
26591,1635,1649,1
26592,1398,1649,1
26593,1470,1649,1
26594,1555,1649,1
26595,1556,1649,1
26596,1399,1649,1
26597,1457,1649,1
26598,1800,1649,1
26599,1801,1649,1
26600,1636,1649,1
26601,1637,1649,1
26602,585,1649,1
26603,1802,1649,1
26604,1720,1649,1
26605,1638,1649,1
26606,1558,1649,1
26607,1168,1649,1
26608,1424,1649,1
26609,1639,1649,1
26610,1176,1649,1
26611,1640,1649,1
26612,1641,1649,1
26613,1642,1649,1
26614,1643,1649,1
26615,1182,1649,1
26616,1644,1649,1
26617,1183,1649,1
26618,1803,1649,1
26619,1458,1649,1
26620,1402,1649,1
26621,1804,1649,1
26622,1185,1649,1
26623,1186,1649,1
26624,1721,1649,1
26625,1722,1649,1
26626,1187,1649,1
26627,1805,1649,1
26628,1806,1649,1
26629,1645,1649,1
26630,1459,1649,1
26631,587,1649,1
26632,1646,1649,1
26633,1647,1649,1
26634,1648,1649,1
26635,1200,1649,1
26636,1202,1649,1
26637,590,1649,1
26638,1476,1649,1
26639,485,1649,1
26640,1477,1649,1
26641,1807,1649,1
26642,1808,1649,1
26643,1565,1649,1
26644,1809,1649,1
26645,1478,1649,1
26646,1439,1649,1
26647,469,1649,1
26648,1221,1649,1
26649,1810,1649,1
26650,1811,1649,1
26651,1812,1649,1
26652,1441,1649,1
26653,1247,1649,1
26654,1702,1649,1
26655,1723,1649,1
26656,1512,1649,1
26657,1513,1649,1
26658,1514,1649,1
26659,1813,1649,1
26660,1814,1649,1
26661,1815,1649,1
26662,1250,1649,1
26663,1444,1649,1
26664,1816,1649,1
26665,1817,1649,1
26666,1818,1649,1
26667,1819,1649,1
26668,1650,1649,1
26669,1651,1649,1
26670,1652,1649,1
26671,1653,1649,1
26672,1654,1649,1
26673,1655,1649,1
26674,1656,1649,1
26675,1657,1649,1
26676,1658,1649,1
26677,1659,1649,1
26678,1660,1649,1
26679,1661,1649,1
26680,1662,1649,1
26681,1663,1649,1
26682,1664,1649,1
26683,1665,1649,1
26684,1666,1649,1
26685,1667,1649,1
26686,1668,1649,1
26687,1669,1649,1
26688,1670,1649,1
26689,1671,1649,1
26690,1672,1649,1
26691,1673,1649,1
26692,1674,1649,1
26693,1675,1649,1
26694,1676,1649,1
26695,1677,1649,1
26696,1678,1649,1
26697,1679,1649,1
26698,1256,1649,1
26699,1820,1649,1
26700,1821,1649,1
26701,1822,1649,1
26702,1823,1649,1
26703,1824,1649,1
26704,1825,1649,1
26705,1826,1649,1
26706,1827,1649,1
26707,1828,1649,1
26708,1829,1649,1
26709,1830,1649,1
26710,1831,1649,1
26711,1832,1649,1
26712,1833,1649,1
26713,1834,1649,1
26714,1835,1649,1
26715,1836,1649,1
26716,1837,1649,1
26717,1838,1649,1
26718,1839,1649,1
26719,1840,1649,1
26720,1841,1649,1
26721,1842,1649,1
26722,1843,1649,1
26723,1844,1649,1
26724,1845,1649,1
26725,1846,1649,1
26726,1847,1649,1
26727,3,1649,1
26728,4,1649,1
26729,5,1649,1
26730,6,1649,1
26731,7,1649,1
26732,8,1649,1
26733,9,1649,1
26734,1726,1649,1
26735,1848,1649,1
26736,1849,1649,1
26737,1615,1649,1
26738,1850,1649,1
26739,1851,1649,1
26740,1852,1649,1
26741,1853,1649,1
26742,1854,1649,1
26743,1855,1649,1
26744,1856,1649,1
26745,1857,1649,1
26746,1711,1649,1
26747,1712,1649,1
26748,1716,1649,1
26749,1463,1649,1
26750,1858,1649,1
26751,1859,1649,1
26752,1860,1649,1
26753,1861,1649,1
26754,1862,1649,1
26755,1681,1649,1
26756,1682,1649,1
26757,1683,1649,1
26758,561,1649,1
26759,1863,1649,1
26760,1864,1649,1
26761,1865,1649,1
26762,559,1649,1
26763,1866,1649,1
26764,1867,1649,1
26765,1868,1649,1
26766,1869,1649,1
26767,1699,1649,1
26768,1792,1649,1
26769,1870,1649,1
26770,1871,1649,1
26771,1633,560,1
26772,1632,560,1
26773,1791,560,1
26774,1795,560,1
26775,1634,560,1
26776,1635,560,1
26777,1800,560,1
26778,1801,560,1
26779,1636,560,1
26780,1637,560,1
26781,1720,560,1
